               * c:\users\pc\esim-workspace\sawtooth\sawtooth.cir
               Transient Analysis  Mon Feb 10 11:01:26  2025
--------------------------------------------------------------------------------
Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
0	0.000000e+00	-3.20247e-03	-3.20272e-03	
1	1.000000e-07	-3.20247e-03	-3.20272e-03	
2	2.000000e-07	-3.20247e-03	-3.20272e-03	
3	4.000000e-07	-3.20247e-03	-3.20272e-03	
4	8.000000e-07	-3.20247e-03	-3.20272e-03	
5	1.600000e-06	-3.20247e-03	-3.20272e-03	
6	3.200000e-06	-3.20247e-03	-3.20272e-03	
7	6.400000e-06	-3.20247e-03	-3.20272e-03	
8	1.280000e-05	-3.20247e-03	-3.20272e-03	
9	2.280000e-05	-3.20247e-03	-3.20272e-03	
10	3.280000e-05	-3.20247e-03	-3.20272e-03	
11	4.280000e-05	-3.20247e-03	-3.20272e-03	
12	5.280000e-05	-3.20247e-03	-3.20272e-03	
13	6.280000e-05	-3.20247e-03	-3.20272e-03	
14	7.280000e-05	-3.20247e-03	-3.20272e-03	
15	8.280000e-05	-3.20247e-03	-3.20272e-03	
16	9.280000e-05	-3.20247e-03	-3.20272e-03	
17	1.028000e-04	-3.20247e-03	-3.20272e-03	
18	1.128000e-04	-3.20248e-03	-3.20273e-03	
19	1.228000e-04	-3.20247e-03	-3.20271e-03	
20	1.328000e-04	-3.20248e-03	-3.20273e-03	
21	1.428000e-04	-3.20246e-03	-3.20271e-03	
22	1.528000e-04	-3.20249e-03	-3.20273e-03	
23	1.628000e-04	-3.20246e-03	-3.20270e-03	
24	1.728000e-04	-3.20249e-03	-3.20274e-03	
25	1.828000e-04	-3.20244e-03	-3.20269e-03	
26	1.928000e-04	-3.20251e-03	-3.20276e-03	
27	2.028000e-04	-3.20242e-03	-3.20267e-03	
28	2.128000e-04	-3.20254e-03	-3.20279e-03	
29	2.228000e-04	-3.20238e-03	-3.20263e-03	
30	2.328000e-04	-3.20259e-03	-3.20284e-03	
31	2.428000e-04	-3.20232e-03	-3.20256e-03	
32	2.528000e-04	-3.20268e-03	-3.20293e-03	
33	2.628000e-04	-3.20221e-03	-3.20245e-03	
34	2.728000e-04	-3.20283e-03	-3.20309e-03	
35	2.828000e-04	-3.20201e-03	-3.20225e-03	
36	2.928000e-04	-3.20310e-03	-3.20337e-03	
37	3.028000e-04	-3.20168e-03	-3.20191e-03	
38	3.128000e-04	-3.20358e-03	-3.20386e-03	
39	3.228000e-04	-3.20118e-03	-3.20138e-03	
40	3.328000e-04	-3.20432e-03	-3.20462e-03	
41	3.428000e-04	-3.20169e-03	-3.20186e-03	
42	3.528000e-04	-3.20685e-03	-3.20720e-03	
43	3.628000e-04	-3.36714e-03	-3.36747e-03	
44	3.679983e-04	-3.47904e-03	-3.47942e-03	
45	3.739690e-04	-3.61195e-03	-3.61228e-03	
46	3.785712e-04	-3.71273e-03	-3.71310e-03	
47	3.819501e-04	-3.71087e-03	-3.71121e-03	
48	3.847188e-04	-3.71520e-03	-3.71557e-03	
49	3.874622e-04	-3.71086e-03	-3.71119e-03	
50	3.899859e-04	-3.71520e-03	-3.71558e-03	
51	3.930047e-04	-3.71080e-03	-3.71113e-03	
52	3.970983e-04	-3.71514e-03	-3.71551e-03	
53	4.041180e-04	-3.71072e-03	-3.71105e-03	
54	4.139903e-04	-3.71507e-03	-3.71544e-03	

Index   time            v1#branch       v2#branch       
--------------------------------------------------------------------------------
55	4.239903e-04	-3.71069e-03	-3.71102e-03	
56	4.339903e-04	-3.71502e-03	-3.71539e-03	
57	4.439903e-04	-3.71066e-03	-3.71099e-03	
58	4.539903e-04	-3.71498e-03	-3.71535e-03	
59	4.639903e-04	-3.71063e-03	-3.71096e-03	
60	4.739903e-04	-3.71494e-03	-3.71531e-03	
61	4.839903e-04	-3.71061e-03	-3.71094e-03	
62	4.939903e-04	-3.71490e-03	-3.71527e-03	
63	5.039903e-04	-3.71058e-03	-3.71091e-03	
64	5.139903e-04	-3.71486e-03	-3.71524e-03	
65	5.239903e-04	-3.71056e-03	-3.71089e-03	
66	5.339903e-04	-3.71483e-03	-3.71520e-03	
67	5.439903e-04	-3.71054e-03	-3.71087e-03	
68	5.539903e-04	-3.71479e-03	-3.71516e-03	
69	5.639903e-04	-3.71052e-03	-3.71085e-03	
70	5.739903e-04	-3.71475e-03	-3.71512e-03	
71	5.839903e-04	-3.71050e-03	-3.71083e-03	
72	5.939903e-04	-3.71471e-03	-3.71509e-03	
73	6.039903e-04	-3.71047e-03	-3.71081e-03	
74	6.139903e-04	-3.71468e-03	-3.71505e-03	
75	6.239903e-04	-3.71045e-03	-3.71079e-03	
76	6.339903e-04	-3.71464e-03	-3.71501e-03	
77	6.439903e-04	-3.71043e-03	-3.71077e-03	
78	6.539903e-04	-3.71460e-03	-3.71497e-03	
79	6.639903e-04	-3.71041e-03	-3.71075e-03	
80	6.739903e-04	-3.71456e-03	-3.71494e-03	
81	6.839903e-04	-3.71039e-03	-3.71073e-03	
82	6.939903e-04	-3.71453e-03	-3.71490e-03	
83	7.039903e-04	-3.71037e-03	-3.71071e-03	
84	7.139903e-04	-3.71449e-03	-3.71486e-03	
85	7.239903e-04	-3.71035e-03	-3.71068e-03	
86	7.339903e-04	-3.71445e-03	-3.71482e-03	
87	7.439903e-04	-3.71033e-03	-3.71066e-03	
88	7.539903e-04	-3.71441e-03	-3.71479e-03	
89	7.639903e-04	-3.71031e-03	-3.71064e-03	
90	7.739903e-04	-3.71438e-03	-3.71475e-03	
91	7.839903e-04	-3.71029e-03	-3.71062e-03	
92	7.939903e-04	-3.71434e-03	-3.71471e-03	
93	8.039903e-04	-3.71027e-03	-3.71060e-03	
94	8.139903e-04	-3.71430e-03	-3.71467e-03	
95	8.239903e-04	-3.71025e-03	-3.71058e-03	
96	8.339903e-04	-3.71426e-03	-3.71464e-03	
97	8.439903e-04	-3.71023e-03	-3.71056e-03	
98	8.539903e-04	-3.71423e-03	-3.71460e-03	
99	8.639903e-04	-3.71021e-03	-3.71055e-03	
100	8.739903e-04	-3.71419e-03	-3.71456e-03	
101	8.839903e-04	-3.71019e-03	-3.71053e-03	
102	8.939903e-04	-3.71415e-03	-3.71452e-03	
103	9.039903e-04	-3.71017e-03	-3.71051e-03	
104	9.139903e-04	-3.71411e-03	-3.71448e-03	
105	9.239903e-04	-3.71015e-03	-3.71049e-03	
